,Unnamed: 0,textID,text,selected_text,sentiment
2586,,00248197c5, Im in so deep its disgusting. I would even take a LITTLE help. BUt alas i sense it will never happen . . .,s disgusting.,negative
2587,,ff416391b6,"_bach I`d suggest #pta for such alerts, but PTA generally stands for Parent Teacher Association in the US & might confuse tweeps","bach I`d suggest #pta for such alerts, but PTA generally stands for Parent Teacher Association in the US & might confuse tweeps",neutral
2588,,8d1413e0fa,Negghead mix on the air!   http://tinyurl.com/ckdwao,Negghead mix on the air!,neutral
2589,,d7b2a057c4, If you come to a gig in Dublin you can be my dancing partner.  whatcha think? Hehe ****,If you come to a gig in Dublin you can be my dancing partner.  whatcha think? Hehe ****,neutral
2590,,5f5ef8ac14,Not  looking forward to next   wednesday at all,Not  looking forward,negative
2591,,a590123cd9, LoL!!  I still would have got a look at his face just in case!!,LoL!!  I still would have got a look at his face just in case!!,neutral
2592,,14b5118101, Oh ok..we`re supposed to be going to see Star Trek on Sun for Daves b/day...at least it`s not Shatner,Oh ok..we`re supposed to be going to see Star Trek on Sun for Daves b/day...at least it`s not Shatner,neutral
2593,,0a9cdef8fb, How do you spell ppphhhhhttttt?,How do you spell ppphhhhhttttt?,neutral
2594,,e54818b488, good luck!!  OH and I are playing inthe mixed knockout this week. Playing the pros 14yr old son playing off 5 & top woman off 6,good luck!!,positive
2595,,2559445757,back from driving and now back to bed,back from driving and now back to bed,neutral
2596,,6f99793f65,  does it mean you will b going 2 bed earlier on Mondays?,does it mean you will b going 2 bed earlier on Mondays?,neutral
2597,,079cab6a05,  Hope everything ok! Can burr fix this?,Hope everything ok,positive
2598,,b7aaeb853d,_007 so I tried to send you a direct message and I can`t because you aren`t following me,007 so I tried to send you a direct message and I can`t because you aren`t following me,neutral
2599,,cc63a1f753,"Dad asked my why I was sticking my tongue out while I was ironing, and I told him it was so I didn`t burn my finger, as I burnt my finger",burnt,negative
2600,,bd56bae629,ok deleted all messages and hope they don`t come back!!,ok deleted all messages and hope they don`t come back!!,neutral
2601,,8019ffeb57,Here at work still feeling the pain for my friend wish I had a magic wand to erase all the madness,Here at work still feeling the pain for my friend wish I had a magic wand to erase all the madness,negative
2602,,74ef7b793d,cleaning and packing. Moving house is ****. It`s going to be a long weekend....,is ****.,negative
2603,,58ed2ea408,Tonight is the last Jay Leno late nigt show,Tonight is the last Jay Leno late nigt show,neutral
2604,,0018775113,Hellerrr new followerss. I`m Tricina & uhhm I`m cool,cool,positive
2605,,e1bdb0cdb6,Love the idea of giving each year a theme. This is the year of new beginnings!,Love the idea of,positive
2606,,22158946bd,"Thinking of ways to promote Indie Designers. Benefiting them and moi  Any thoughts? Indies, what you do have to say?",Benefiting th,positive
2607,,2f93e3a903,Didn`t sleep good last night. Woke up with another bellyache  what`s wrong with meeeeeee.,Didn`t sleep good last night.,negative
2608,,05d973f42d,"I am back from my weekend getaway! Energized for another week, bring it on! lol","Energized for another week,",positive
2609,,2d5648ba3c, i see you there,i see you there,neutral
2610,,0fe63f7521,missed my friggin hair appt!!!,missed my friggin hair,negative
2611,,99dbcfdfe2,just got home and  i got to freakkin clen,just got home and  i got to freakkin clen,neutral
2612,,197edd16c0," no, sir, they did not! i was amazed when i woke up this morning.","no, sir, they did not! i was amazed when i woke up this morning.",neutral
2613,,007c328118, I watched it all online. http://www.musicistheheartofoursoul.com/search/label/Niptuck has the last 8 episodes of S5,I watched it all online. http://www.musicistheheartofoursoul.com/search/label/Niptuck has the last 8 episodes of S5,neutral
2614,,81f78c2cb1,Wow seems like a lifetime since I been in here........never change to talktalk! Home phone n broadband not been workin 4 ova a week now,Wow seems like a lifetime since I been in here........never change to talktalk! Home phone n broadband not been workin 4 ova a week now,neutral
2615,,2bf08a606a,This is a joke surely? http://prune.it/WEAt,This is a joke surely?,neutral
2616,,93a3d47e2f, Thank you so much!  Have a fantastic day!,a fantastic,positive
2617,,01f3f364e2, cool  what did you get?,cool  what did you get?,neutral
2618,,fba62df79b, Im soooo intrigued! I want to try this weekend. Kaya lang baka maaddict ako.,intrigued!,positive
2619,,1ddcf18209,"lovely, my plans have been canceled for the night. another night home alone for me. un-yay","lovely,",positive
2620,,30377e00ed,Morning and hope everyone has a great bank holiday,hope everyone has a great bank holiday,positive
2621,,a7c733dd75,My dad`s telling me to travel alone from now on. Not that I have a problem with that. I`ve done it before and it`s boring!,boring!,negative
2622,,80db81bc59,Job???????   Not so much.,Job???????   Not so much.,neutral
2623,,0034fc60c1,'And now my mom and her friend are drinking.. Greatt..',Greatt..',positive
2624,,d251997685,Going to get my blood taken,Going to get my blood taken,neutral
2625,,4523e9508c,nomatter how much i sleep am still tired,am still tired,negative
2626,,b27fbf8af6,working @ the preschool....waiting on the kiddies to get here.....making dunkin donuts coffee,working @ the preschool....waiting on the kiddies to get here.....making dunkin donuts coffee,neutral
2627,,405341afac,my tree tipped over in the lawn,my tree tipped over in the lawn,neutral
2628,,acb83ea44e,My back is killing me. Stupid softball,killing me.,negative
2629,,5d8369af1d, i couldn`t **** sleep today either. it was hard for me to stay asleep for some reason,hard,negative
2630,,e85202c654, Oh  I`m sorry  I can`t even imagine...although I know it will be reality for me soon,m sorry,negative
2631,,6b15ed25e7,Love the 3 mile 3AM runs. They make me smile,Love th,positive
2632,,50341c5b7c," As much as I loved Texas, my dislike for needles could interfere.","As much as I loved Texas, my dislike for needles could interfere.",neutral
2633,,1d6aaa9f59, lmao haha nice lolz it`s all good though. i can wait  lol,good,positive
2634,,eb4d5db11a,"Dragging myself to work, missed my fitness class this morn. Need one more weekend day",missed,negative
2635,,5afc35c3bb,Just saw Zack and Miri Make a **** with  and  . sooo good.,o good,positive
2636,,aeda353591,I raced her once. I totally lost  RIP  http://tinyurl.com/lhgca8,I totally lost  RIP,negative
2637,,4d3c20da64,Watching Everything Is Illuminated  and dreaaaming<3,Watching Everything Is Illuminated  and dreaaaming<3,positive
2638,,c79e8c6f71,* My besties. If only  was there.  on Twitpic: http://twitpic.com/67hac - My besties. If only .. http://twitpic.com/67hac,My besties. If only  was there.,neutral
2639,,c4630361bb, - Wtf Polyvore? what`s that?  enjoy it though.,?  enjoy it though.,positive
2640,,754cc631d0, you? hungover? never  I am not hungover & I don`t know how. I think it may be my new superpower. Is la Whalen at home? ****,you? hungover? never  I am not hungover & I don`t know how. I think it may be my new superpower. Is la Whalen at home? ****,neutral
2641,,5349a8ea2f,I really don`t want a limo service to take me to the airport  I want him to. Ok soft moment... Don`t get use to these!,I really don`t want a limo service to take me to the airport  I want him to. Ok soft moment... Don`t get use to these!,neutral
2642,,33a980a608,"the maccabees new album is a winner ,everybody should take a listen fact",winner,positive
2643,,f305375e9a,@_writersblock_  I`m having a bev by myself too. Sometimes you just have those kind of days and you need to relax,I`m having a bev by myself too. Sometimes you just have those kind of days and you need to relax,positive
2644,,ad86307606,is enjoying the nice weather but has been stuck indoors writing an essay for most of it,is enjoying the nice weather but has been stuck indoors writing an essay for most of it,neutral
2645,,ecab325607,im back. wooooo!!!  i want to have my own press release :|,im back. wooooo!!!,positive
2646,,351e2355f9,"I am so grateful I am your daughter!  Happy Mother`s Day, Okasan.  Thank you for everything... always!",Thank you for everything... always!,positive
2647,,3b7a3199db," I made room...I don`t have a bed from how much room I made and now I`m outta space for sure lol, and I know I`m pathetic",outta space,negative
2648,,0dc466a6fd,That post was for ,That post was for,neutral
2649,,c18377388a, sounds nice   have you downloaded twitterena 2.0 lol ?,sounds nice,positive
2650,,235aaf39aa, Looks nice.... never knew VHS had such a short life span... hope my fav VHS is not dead,nice.,positive
2651,,1056aabbb2,The power is out! I can`t seeeeeeee!!  I love storms!,I love storms!,positive
2652,,a9821922e9,Metro from trader joe to 71st closed so many firemen and cops wth happened?! Walking home bus can`t go further  ohh,Metro from trader joe to 71st closed so many firemen and cops wth happened?! Walking home bus can`t go further  ohh,neutral
2653,,5195576e39,"can`t wait to see `Transformers 2`.. C`me on, Shia! Yippiee!",Yippiee!,positive
2654,,403485e5b3,ahh sore throat and tired. want to go back to bed. but have work,tired.,negative
2655,,cd73258878,time to bed now!!,time to bed now!!,neutral
2656,,f444455c3d,Lovely morning to cycle to work but met with a 29 degree office,Lovely morning to cycle to work but met with a 29 degree office,positive
2657,,389fd29501,everyone follow  and  ! they are amazing,e amazing,positive
2658,,c20cc57df7,  You`re just jealous!  Guess you`ll be walking around the office tomorrow in your Malo!,You`re just jealous,negative
2659,,da88b3fd82,got FOXY_ a new brew buddy now my kitchen is gonna smell,my kitchen is gonna smell,negative
2660,,584f32f710,"When I start cloggin up my own Twitter feed, it`s time for me to go to bed.. Nighty night. Be sure to go to the TweetUp and meet ME!","When I start cloggin up my own Twitter feed, it`s time for me to go to bed.. Nighty night. Be sure to go to the TweetUp and meet ME!",neutral
2661,,2a5456b183, Oh I beg of you to add just a 3rd nite in Dublin in October... PLEEEEEEEASSSEEEEEEE,PLEEEEEEEASSSEEEEEEE,positive
2662,,960beb27f6,"Oh.  The voting is over!   But don`t worry, I already voted for you about 100000000000000000000000000000000000 times earlier!!!!!!  <3",But don`t worr,positive
2663,,6c433d002f, REALLY?  COOL!,COOL,positive
2664,,97a2ee5921, yeah I imagine you did,yeah I imagine you did,neutral
2665,,74c0397f76, no I like be able to say it and it be the truth. Instead of some magical mystery tour I get led on.,like,positive
2666,,fad4e2d934,"Omg,... just had the best roast ever! but now im full haha,..",best roast,positive
2667,,18b6c5e018,Getting ready to go to the comedy club and listening to some Q-Tip  Who`s on iChat or Skype right now? I need an outfit critique,Getting ready to go to the comedy club and listening to some Q-Tip  Who`s on iChat or Skype right now? I need an outfit critique,neutral
2668,,55257c19f5,that party was a great time  just got `paranoid` by  as a ringtone! yay,great,positive
2669,,aff6923046,aarrgghh - fu*k.....a hose has leaked water all over the new floating floor,aarrgghh - fu*k.....a hose ha,negative
2670,,7861e5c33e, What are you doing up so early?,What are you doing up so early?,neutral
2671,,795ee48d4c,Cleaning,Cleaning,neutral
2672,,f9d3b11eae,i wish i could take my pillow to school. dead serious.,i wish i could take my pillow to school. dead serious.,neutral
2673,,201fd998ac,omg maddie in holby is dead. Gutted. loved Nadine lewington and really wanted Maddie and Clifford to get together,dead.,negative
2674,,85753403d0,"Beers & whiskey = awesomness, work in 8 hours = sourness","Beers & whiskey = awesomness, work in 8 hours = sourness",neutral
2675,,7a053b3829,  Wow that is a scary statistic,Wow that is a scary statistic,negative
2676,,cd339377b5,"nvm, i`ll stop. whatever. see you 5th i guess","nvm, i`ll stop. whatever. see you 5th i guess",neutral
2677,,1adb323604," ****! Lights off, its presentation time.","****! Lights off, its presentation time.",neutral
2678,,4b7d635a16," I know, It`s so crazy! I love using it too  Have you seen my YT recently? I am a partner now  ****","I know, It`s so crazy! I love using it too  Have you seen my YT recently? I am a partner now",positive
2679,,34bc4c5ff9,My head hurts so bad I could scream!,bad,negative
2680,,2e5f0145b6, thinking about you  http://mypict.me/Fuz,thinking about you  http://mypict.me/Fuz,neutral
2681,,7525a3019f,"_of_max Sadly, no. Now David Tennant has left I don`t particularly want the job anyway","Sadly,",negative
2682,,6a72935099,We in bed now.,We in bed now.,neutral
2683,,a90fa52db1,"Feel quite down, not quite sure why though :s so going to bed  night everyone x",though,negative
2684,,744f6aba10,"Well I did run over a cat today (I know how sad) I cried and screamed my lungs out!!! I felt HORRIBLE, poor thing","I felt HORRIBLE, poor thing",negative
2685,,15c1dc08bf,Finally home after a big of travelling!! ahhhhhh now time to realx!!,Finally home after a big of travelling!! ahhhhhh now time to realx!!,positive
2686,,230d4cdf20, whatever u want us to wear / stick / show off around DUMBO Brooklyn & Manhattan,whatever u want us to wear / stick / show off around DUMBO Brooklyn & Manhattan,neutral
2687,,e60f1b5116,"Aww   i used to do that when i was little, not so much now ;) haa. Lazy shiit.",. Lazy shiit.,negative
2688,,9817d9a908,This is to all the people who have MySpaces: PLEASE ADD!!! http://wwww.myspace.com/fiftyfivethreads it`s my friend`s clothing line,This is to all the people who have MySpaces: PLEASE ADD!!! http://wwww.myspace.com/fiftyfivethreads it`s my friend`s clothing line,neutral
2689,,2aff0dfbff,Homey missed da bus.,Homey missed da bus.,neutral
2690,,897dc0377b,I have a stomach ache... Totally sucks,stomach ache... Totally sucks,negative
2691,,b2bfbf4557,assignments!,assignments!,neutral
2692,,bc4061f80d,"Just found about ten typos in one story in the Plain Dealer, including one run on sentence. It happens more and more these days","Just found about ten typos in one story in the Plain Dealer, including one run on sentence. It happens more and more these days",neutral
2693,,1f723aaa9f, isn`t a bit of little britain in all of us?,isn`t a bit of little britain in all of us?,neutral
2694,,5fbac22855,Well then andy i dont think you should date me,i dont think,negative
2695,,0759e8d514," When you`re driven to be in the theatre you develop a thick skin.  12 yo`s been auditioning since she was 8, gotten 1 part.","When you`re driven to be in the theatre you develop a thick skin.  12 yo`s been auditioning since she was 8, gotten 1 part.",neutral
2696,,ef01125fea,&&the night continues!  w/ my fav mazie; kristina; ericka && robin!,&&the night continues!  w/ my fav mazie; kristina; ericka && robin!,neutral
2697,,cea7a4580c,"One load of washing put away, and another load on. Amazing how the house doesn`t look any better for all my efforts",Amazing how the house doesn`t look any better for all my efforts,negative
2698,,f653b12e0f,Holy ****! It`s raining in LA and I don`t have a jacket!  oh no.,Holy ****!,negative
2699,,8fdb1a0357,just seen 1 of the fat single Mums from up the road 'seductively' sprawled across some poor blokes bonnet. He probably needs new shockers,sprawled,negative
2700,,e7d4f9167b,omg 44 tweets till 8k  and only about 90 tweets difference btween b and comedyqueen,omg 44 tweets till 8k  and only about 90 tweets difference btween b and comedyqueen,neutral
2701,,2903032d89,"i cant sleep, i dont deserve this .... N you know it","i cant sleep, i dont deserve this",negative
2702,,9bb76a4d24,Good Morning everyone! Enjoy your day! Thinking of all my tweet friends,Enjoy,positive
2703,,028e06412c,  buy yay for your shoot...hope it goes well!  What is it for?,..hope,positive
2704,,101dba7c07, the closest is a good two hours,the closest is a good two hours,neutral
2705,,b2a3efbe89,alrightttt twitter. i have netball nowww  this is my 600th twitter haha  byeeeee,alrightttt twitter. i have netball nowww  this is my 600th twitter haha  byeeeee,neutral
2706,,6ce851a2c0,Had a good day 2day!  off to bed. Nite tweeps.,good day 2day!,positive
2707,,6ba0ee49b6,Ooooo! I`m lovin the First Lady`s fuschia sheath dress! Tres chic! I want her arms!,I`m lovin the First Lady`s fuschia sheath dress!,positive
2708,,1c9de7ae19,Editing all the photos I took at my brothers soccer game. He`s got a lot of work to do as a coach.,Editing all the photos I took at my brothers soccer game. He`s got a lot of work to do as a coach.,neutral
2709,,a624886d7b,"When life, as you know it, doesn`t exist anymore.",doesn`t exist anymore.,negative
2710,,d9a986cfee,i have a sunburn line on my back from the tag sticking out of my tank top all day..... ugh. i need aloe vera!! went to the park again,i have a sunburn line on my back from the tag sticking out of my tank top all day..... ugh. i need aloe vera!! went to the park again,neutral
2711,,7716d2b1e5,virus hunting on computer - always wondering what it will destroy,virus hunting on computer - always wondering what it will destroy,negative
2712,,d164f18f71,"All right, time for happy face.",happy,positive
2713,,cee4eb7282, i`m not worried -it`s a great job!! Quite a nice way to spend the day,great,positive
2714,,43a0aad9f3,_Hayes I`m at sharkeez!,_Hayes I`m at sharkeez!,neutral
2715,,cf96d4d0ab, He`s my mother`s favorite. It was so hard telling her.,He`s my mother`s favorite. It was so hard telling her.,neutral
2716,,a964805707,"Started the week with a wedding, now ending the week with a funeral","Started the week with a wedding, now ending the week with a funeral",neutral
2717,,2b0eeec3d3," Hiyaaaaaa  just got back from the scan! wow, was amazing, i cried haha, ****","Hiyaaaaaa  just got back from the scan! wow, was amazing, i cried haha, ****",neutral
2718,,f3164924d6," Hi Denis, when can we grab coffee?   would love to catch up with you.  Jordan",would love to catch up with yo,positive
2719,,11d1273747,Goodnight everyone  Happy Mothers Day to all of the mothers out there,Goodnight everyone  Happy Mothers Day to all of the mothers out there,positive
2720,,9b26804c67,was late,late,negative
2721,,5365137238,just got home from the show opening.  fantastic. thanks to everyone who came out,fantastic.,positive
2722,,c1112a3803," Unfortunately your fix didn`t work..   Oh well, I`m lovin` me some PeopleBrowsr anyways!","Unfortunately your fix didn`t work..   Oh well, I`m lovin` me some PeopleBrowsr anyways!",neutral
2723,,3624729252, Excited about the new Pushing Daisies episodes but it makes it that much worse.  I had finally gotten over the cancellation.,Excited about the new Pushing Daisies episodes but it makes it that much worse.  I had finally gotten over the cancellation.,neutral
2724,,a44fe21504, Go the bubble bath!!!  Always relaxing.......,s relaxing,positive
2725,,b28fe5e1b7,_y time really flies my frd..how`s you love-hunting mission going? abt time to bring the sexy 'yu yung' jacket out,time really flies my frd..how`s you love-hunting mission going? abt time to bring the sexy 'yu yung' jacket out,neutral
2726,,3f81fe3d1d," I wanna play with you tonight  *pout, pout side face*",play,positive
2727,,0b9cd4686c,YAY jack won. but downer i`ve just remembered its friday meaning i have work tomorrow,YAY,positive
2728,,8edb4a9f28, yeah it was face2face  nite we went to palisades to see star trek. i can`t remember it. i said it while we were in the car,yeah it was face2face  nite we went to palisades to see star trek. i can`t remember it. i said it while we were in the car,neutral
2729,,9a17a2e90a, http://twitpic.com/66wxk - SO jealous right now!!!hate new england weather,jealous,negative
2730,,0af1aa8543,backache,backache,negative
2731,,815639af16,_sb I swear mine was evil  it was green and everything LOL,_sb I swear mine was evil  it was green and everything LOL,neutral
2732,,633e9e07ff, i did and i feel great....   but i still miss it...,ll mis,negative
2733,,d25f948b88, I was in there earlier I`m not at home  I`m ok my iPod!,I`m ok my iPod!,positive
2734,,608b02c067," No, nothing so important. I just like it to look like that. It`s an old hairstype actually",like,positive
2735,,745a788ae8, this is a travesty,this is a travesty,negative
2736,,6bb8a82c31,omg i just slept like 18hrs in the last 22hrs...  i think i`m dying or something   reminds me of catcher,omg i just slept like 18hrs in the last 22hrs...  i think i`m dying or something   reminds me of catche,negative
2737,,107d207099, cause i wasn`t there!,cause i wasn`t there!,neutral
2738,,98c3ac867c,"OMG. Missed bus, walking miles, for a coffee  Went to see my ex-classmates","Missed bus, walking miles,",negative
2739,,8fc977d20b,"Just got home, no rosie surprise of smiles hugs & kisses waiting for me.","Just got home, no rosie surprise of smiles hugs & kisses waiting for me.",positive
2740,,4f2bece79d,on my way home from ny...then sleeping,on my way home from ny...then sleeping,neutral
2741,,ad1a1b7645,"Also, anyone else hayfevery today??? I`ve only been awake for 40mins and sufferin already",sufferin already,negative
2742,,f931fbac26,funeral at 2.  today is going to be bad.,funeral at 2.  today is going to be bad.,negative
2743,,08e5fdb432,NO! Our TV`s busted  The screen turned white for about a nanosecond while it made a quick 'popping' sound.,busted,negative
2744,,26c41ca7f5, i wishhh!,i wishhh!,positive
2745,,8b3dd05ab4,"  Morning, hope you have a super day...enjoy !",", hope",positive
2746,,b624ef1ca0,Yes we Can  make it ......Obama,Yes we Can  make it,positive
2747,,63b1f48a72," Sure is rainy! the storm has left everything, everywhere...  would love 4 u 2 follow us","Sure is rainy! the storm has left everything, everywhere...  would love 4 u 2 follow us",neutral
2748,,89721d859c,  yea dongggg,yea dongggg,neutral
2749,,653f297663,"Just been bitten by SmoothStreaming, it doesn`t seem to work for my client`s linux users...fan-fricking-tastic",doesn`t seem to work,negative
2750,,f020cc1ecd,Another Qi about to start....I`ll be missing the next 4,missing,negative
2751,,4f0949064a,I forgot I have lumpia and pancit in my fridge from last night! Yay,Yay,positive
2752,,fe307a719c, nah is next week honey ma fault for confusin u,nah is next week honey ma fault for confusin u,negative
2753,,81e61d3c35, understandable. yah i leave on monday! I`ll be gone when you`re in chi,understandable.,positive
2754,,80931c4683,Woke up early! Still sick,Woke up early! Still sick,negative
2755,,2a547eba64,oooh yeaah fooood time I`ve found my seat at this bbq right in front of the food  hahaa,oooh yeaah fooood time I`ve found my seat at this bbq right in front of the food  hahaa,neutral
2756,,6a2aae1814,"Happy Mother`s Day, amma!  I made u cake, remember? U loved it!","Happy Mother`s Day, amma!  I made u cake, remember? U loved it!",positive
2757,,575d231452, LOL ok we gotta get the folks from Microsoft and live360 in WA to hire me.,LOL ok we gotta get the folks from Microsoft and live360 in WA to hire me.,neutral
2758,,b0a717af8c, oooh im sorry to late i smashed it,sorry,negative
2759,,d176c09459,Going to school =[ I`m actually not so tired today tho,not so tired today,positive
2760,,81365b41d3,My dad and Joe Nugent drank nearly all the Ice Tea  i only have a bit left. quite miffed tbh,quite miffed tbh,negative
2761,,6c91939c5c, His beard is addressed in this week`s LOLs.,His beard is addressed in this week`s LOLs.,neutral
2762,,66d8777618,Looking for a vibrating phone is like trying to find 'a feeling.',Looking for a vibrating phone is like trying to find 'a feeling.',neutral
2763,,2247d7ed5c, rat run steve irwin way to avoid long delays on bruce highway,long delays,negative
2764,,4c8bf51d7b, Your not alone im gutted i missed the convention too!,gutted,negative
2765,,770c8cb541, pebbles thrown at windows should get *someones* attention,pebbles thrown at windows should get *someones* attention,neutral
2766,,0b55a20f3f,back to Roseburg...and an empty apartment,back to Roseburg...and an empty apartment,neutral
2767,,d5a7e2d15e,  i think my niece got me sickee  lame.,e sickee,negative
2768,,7f68e56b14, probably not. I hate when that happens!,hate,negative
2769,,6c3221ae9b,so instead of laying out in this 90 degrees i`ve gotta give 32 fourth graders miso/rice/sushi/mochi in an hour  fml,fml,negative
2770,,2a6d82f18a,I finished  `s Zombie Chronicles a few days ago. It was bittersweet. Now I need something new for the gym,I finished  `s Zombie Chronicles a few days ago. It was bittersweet. Now I need something new for the gym,neutral
2771,,8a5f2aa0bd, grrrrri want you to come  kiss justice for me !!!,grrrrri want you to come  kiss justice for me !!!,positive
2772,,c62f84fdc8,http://twitpic.com/67rcp - Another one...those were taken at 3 am MET! U see I have a real sleeping disorder,I have a real sleeping disorder,negative
2773,,837fad9123," **Jaw Drops** **Gasp** Whatever do u mean? I`m as sweet as pie  Allow me to re-introduce myself, I`m Coach & I`m a Cancer & u?",sweet,positive
2774,,4be0e12b0c,just installed youtube downloader  anyone knows how to make a trailer out of videos??,just installed youtube downloader  anyone knows how to make a trailer out of videos??,neutral
2775,,d6595924db, way i bought it today aswell now i have it twice cos i pre ordered it aswell  cya later x!,way i bought it today aswell now i have it twice cos i pre ordered it aswell  cya later x!,neutral
2776,,1f6b9cd4fa, aww I miss u too! Haven`t ate,miss,negative
2777,,a29575e37b,"OK, a few days old, but I love `s diagram of the mainstream adoption curve http://is.gd/ufIg . 'Everyone is doing it'   ...  !",I love `s diagram of the mainstream adoption curve,positive
2778,,5f145544fb,A- on my french paper.,A- on my french paper.,neutral
2779,,5e4e914e8c," im kinda tired enough to sleep, but 'Migrate' has got me up singing along, haha",tired,negative
2780,,3ed6e10371,wait...why didn`t I know about this wedding? Aren`t I supposed to be in yours and vice versa?  btw I know it`s not yours,wait...why didn`t I know about this wedding? Aren`t I supposed to be in yours and vice versa?  btw I know it`s not yours,neutral
2781,,c15ddf097f,I want to change my twitter name but I can`t think of anything,I want to change my twitter name but I can`t think of anything,neutral
2782,,50552d4ba6, Had one of the female servers tell her **** looks big in those pants. She will worry all night long Lol,worry,negative
2783,,6ad8e3c8e4,It looks like it might rain,It looks like it might rain,neutral
2784,,92a6b5016a,food...food...FOOD!,food...food...FOOD!,neutral
2785,,ecc797a779,super duber high! this klondike bar is thee business.,super duber high!,positive
2786,,8837661600," i didn`t hit the right button or what. i wrote on the sheat tho, that i thought it was the cafe currency button. im sorry",im sorry,negative
2787,,879f64f30d, bullet train from tokyo    the gf and i have been visiting japan since thursday  vacation/sightseeing    gaijin godzilla,bullet train from tokyo    the gf and i have been visiting japan since thursday  vacation/sightseeing    gaijin go,neutral
2788,,991b0b54a1, I called but you didnt answer,I called but you didnt answer,neutral
2789,,fe5f8d79fb,says gud eve guys.. lets play poker yeah!! cant read my poker face  http://plurk.com/p/sw4yq,says gud eve guys..,positive
2790,,cbfcecbcbb, ooooh it`s you lol I didn`t know!! Have fun with your princess,Have fun with your princess,positive
2791,,6656671867,Did you guys figure out Saturday? I really wanted to go but my mom is sick so I have to take her to the hospital in Tampa,my mom is sick so,negative
2792,,3991cca5f7, yeah I need a hug...cuz I am sick..,I am sick..,negative
2793,,19261e734c, i`m here,i`m here,neutral
2794,,112e8afc05,r   that squeeze bacon looks like poop,r   that squeeze bacon looks like poop,neutral
2795,,5965634cbb,'Stop your twittering' - Maryland cookies #bgt,'Stop your twittering' - Maryland cookies #bgt,neutral
2796,,a66f43ec7e,ii wanna go home for thee weekend  but ii have no gas. sukks (_!_)!!,sukks,negative
2797,,c3ec278850,I soooo need to catch up on all this NEW  stuff!! Going to the airport to fly home from VEGAS,I soooo need to catch up on all this NEW  stuff!! Going to the airport to fly home from VEGAS,neutral
2798,,c126f1966a,"I need a restful weekend, but I will have to work instead",restful,positive
2799,,897f6594f6,"_mcfly Haha! Yeah, I heard they that Leicester won  I was home by my self, with a movie, some candy and a pizza.. ! Amazing evening",Amazing,positive
2800,,b2068d79d5,"Want to get my hands dirty with FubuMVC. http://bit.ly/J00ha, but the document is not yet complete",dirty,negative
2801,,9dfdbbc0be,"  not really, all in all, if im not mistaken, mga less than 1k each lng ang gastos namen...","not really, all in all, if im not mistaken, mga less than 1k each lng ang gastos namen...",neutral
2802,,da8a4bbce4, so im listening to this random playlist and its leaning toward serani...,so im listening to this random playlist and its leaning toward serani...,neutral
2803,,47c71a706c, Hey I bought that Porter Cable 4-piece set.  My new drill has an LED light near the trigger.  Oh I`m so happy.,.  Oh I`m so happ,positive
2804,,c344f48de3,"() OMG SHUT UP!!! (sorry. still venting at that person who`s annoying me. It`s none of you, I swear  )",sorry.,negative
2805,,f125735c0d, How it was slept?,How it was slept?,neutral
2806,,57e2ee568e,the rain bring back some memories,the rain bring back some memories,neutral
2807,,7270292c60,Going to Leeds,Going to Leeds,neutral
2808,,3020e0246c, ahhh ikr! he`s the cuteset thing ever  Plus it reminds me of twilight which is good cause I looooooove it so much!!,ahhh ikr! he`s the cuteset thing ever  Plus it reminds me of twilight which is good cause I looooooove it so much!,positive
2809,,86fb8984c4, yes indeed                                                                                               here I am again,yes indeed,neutral
2810,,bab78ba062,@_peanut_ Thank you. Now we`ll just have to see how long it takes me to finish the **** thing.,@_peanut_ Thank you. Now we`ll just have to see how long it takes me to finish the **** thing.,neutral
2811,,3b591c3ff1,"Here come the Hawks, the mighty Blackhawks!!","Here come the Hawks, the mighty Blackhawks!!",neutral
2812,,0fe86fc464, where are you going tonight?!,where are you going tonight?!,neutral
2813,,022157e66f,_Fangirl Won`t let me watch since i`m in the states.  Boo.,Won`t let me watch,negative
2814,,e26c7a0aae," My daughter went to a Bday party today caled, 'Grace' of Cakes...the little girl is named Grace & they made cupcakes!","My daughter went to a Bday party today caled, 'Grace' of Cakes...the little girl is named Grace & they made cupcakes!",neutral
2815,,4a000428fc, You guys didn`t call or come over  Did we do something?! Def. give us a call tomorrow and hang out with us chick!!,You guys didn`t call or come over  Did we do something?! Def. give us a call tomorrow and hang out with us chick!!,neutral
2816,,bf983c9e0d,OMG !! hollyoaks well dramatic  !!!!!!!!!!!!,dramatic,negative
2817,,ce57c80f8f, I would think you`d want to follow me.,I would think you`d want to follow me.,neutral
2818,,072a9744fd, i`m using paint.net x64 and it`s running crazily fast - can`t afford CS4 unfortunately... yet,unfortunately.,negative
2819,,df8a61bec5,"Certain tweets I write are on the spot messages for a person, group, or pornstar, and those tweets usually get deleted within the hour","Certain tweets I write are on the spot messages for a person, group, or pornstar, and those tweets usually get deleted within the hour",neutral
2820,,cf67aa39a9, u suck! had i went to jail i couldnt tweet anymore,u suck!,negative
2821,,ee5dd4239e, You realize you just did  a solid. Better than a full-page in the AJC.,You realize you just did  a solid. Better than a full-page in the AJC.,positive
2822,,1ae0bf389e, K - I can hack if I have directions   have multiple social net sites & I think this is a cool add but we chose not 2 go MU,K - I can hack if I have directions   have multiple social net sites & I think this is a cool add but we chose not 2 go MU,neutral
